filename,class
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/165.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/227.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/164.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/119.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/221.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/089.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/297.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/257.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/102.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/120.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/009.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/028.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/077.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/161.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/325.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/234.jpg,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/butter_naan/024.JPG,butter_naan
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/215.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/213.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (15).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/057.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/208.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/131.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/095.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/162.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/341.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/165.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (23).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/227.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/164.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/119.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/336.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/221.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/089.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/297.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/115.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/257.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/009.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/028.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/077.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/345.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/215.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/213.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (15).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/057.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/208.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/131.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/095.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/162.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/341.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/165.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (23).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/227.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/164.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/119.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/336.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/221.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/089.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/297.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/115.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/257.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/009.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/028.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/077.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/345.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/215.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/213.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (15).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/057.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/208.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/131.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/095.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/162.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/341.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/165.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (23).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/227.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/164.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/119.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/336.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/221.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/089.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/297.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/115.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/257.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/009.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/028.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/077.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/345.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/215.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/213.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/images (15).jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/057.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/208.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/131.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/095.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/162.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/341.jpg,pav_bhaji
/content/food-image-classification-dataset/Food Classification dataset/pav_bhaji/165.jpg,pav_bhaji
